Timestamp,Latitude,Longitude,DeviceId,Epoch,Rounded epoch
49:41.0,-16.902314,145.714871,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213210,26213209
50:01.0,-16.902482,145.714979,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213210,26213210
51:02.0,-16.902452,145.714957,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213211,26213211
52:08.0,-16.90242,145.714999,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213212,26213212
53:26.0,-16.902356,145.715019,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213213,26213213
54:05.0,-16.902367,145.71494,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213214,26213214
57:18.0,-16.902432,145.714841,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213217,26213217
58:00.0,-16.90241,145.714821,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213218,26213218
00:52.0,-16.902379,145.714899,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213221,26213220
01:04.0,-16.902376,145.714897,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213221,26213221
02:01.0,-16.902382,145.714863,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213222,26213222
03:07.0,-16.902424,145.714933,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213223,26213223
04:01.0,-16.902494,145.714965,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213224,26213224
05:02.0,-16.902465,145.714976,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213225,26213225
11:21.0,-16.902292,145.714891,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213231,26213231
12:03.0,-16.9025,145.715042,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213232,26213232
15:48.0,-16.90234,145.715173,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213236,26213235
16:08.0,-16.902397,145.715157,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213236,26213236
17:03.0,-16.902274,145.714974,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213237,26213237
18:01.0,-16.902345,145.714944,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213238,26213238
19:35.0,-16.902258,145.714876,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213240,26213239
21:29.0,-16.902315,145.714864,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213241,26213241
22:04.0,-16.902338,145.714842,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213242,26213242
23:04.0,-16.90232,145.714895,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213243,26213243
24:03.0,-16.902319,145.71493,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213244,26213244
25:08.0,-16.902323,145.714914,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213245,26213245
26:04.0,-16.902371,145.714954,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213246,26213246
27:39.0,-16.902411,145.715037,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213248,26213247
28:08.0,-16.902355,145.714981,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213248,26213248
29:00.0,-16.902398,145.714967,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213249,26213249
30:03.0,-16.902323,145.714979,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213250,26213250
31:01.0,-16.90234,145.714932,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213251,26213251
32:16.0,-16.902615,145.715066,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213252,26213252
33:00.0,-16.902445,145.715014,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213253,26213253
34:05.0,-16.902409,145.714999,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213254,26213254
35:14.0,-16.902402,145.714946,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213255,26213255
36:30.0,-16.902296,145.71495,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213257,26213256
37:02.0,-16.902299,145.714892,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213257,26213257
38:00.0,-16.902344,145.714853,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213258,26213258
39:00.0,-16.902343,145.714944,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213259,26213259
40:05.0,-16.902284,145.714928,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213260,26213260
41:10.0,-16.902293,145.714934,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213261,26213261
42:06.0,-16.9023,145.714931,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213262,26213262
43:04.0,-16.902354,145.714887,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213263,26213263
45:31.0,-16.902437,145.715052,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213266,26213265
46:04.0,-16.9023,145.714891,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213266,26213266
47:04.0,-16.902412,145.714885,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213267,26213267
48:04.0,-16.902456,145.714939,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213268,26213268
49:00.0,-16.902517,145.715022,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213269,26213269
50:01.0,-16.902558,145.715415,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213270,26213270
51:04.0,-16.902366,145.715123,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213271,26213271
52:02.0,-16.902355,145.714946,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213272,26213272
53:04.0,-16.902347,145.715101,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213273,26213273
55:09.0,-16.902254,145.714769,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213275,26213275
56:02.0,-16.902278,145.714881,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213276,26213276
57:00.0,-16.902357,145.714921,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213277,26213277
58:00.0,-16.902335,145.714885,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213278,26213278
59:00.0,-16.902381,145.714927,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213279,26213279
00:00.0,-16.902358,145.714961,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213280,26213280
01:03.0,-16.902361,145.71489,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213281,26213281
02:01.0,-16.902406,145.714853,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213282,26213282
03:20.0,-16.902526,145.714964,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213283,26213283
05:24.0,-16.902321,145.714817,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213285,26213285
06:02.0,-16.902335,145.714867,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213286,26213286
08:19.0,-16.902164,145.714756,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213288,26213288
09:04.0,-16.902401,145.714883,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213289,26213289
10:04.0,-16.90235,145.714833,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213290,26213290
11:03.0,-16.902482,145.714909,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213291,26213291
12:03.0,-16.902458,145.714929,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213292,26213292
13:03.0,-16.902411,145.714861,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213293,26213293
14:09.0,-16.902342,145.714871,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213294,26213294
15:04.0,-16.902334,145.714921,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213295,26213295
16:04.0,-16.902327,145.714955,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213296,26213296
17:04.0,-16.902297,145.714822,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213297,26213297
18:01.0,-16.902241,145.714936,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213298,26213298
19:01.0,-16.902281,145.714882,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213299,26213299
20:01.0,-16.902339,145.714873,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213300,26213300
21:01.0,-16.902347,145.714763,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213301,26213301
22:01.0,-16.902321,145.714938,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213302,26213302
23:01.0,-16.902261,145.714946,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213303,26213303
24:01.0,-16.902256,145.714951,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213304,26213304
25:01.0,-16.902259,145.7149,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213305,26213305
26:01.0,-16.902295,145.714883,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213306,26213306
27:00.0,-16.902367,145.714907,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213307,26213307
28:00.0,-16.902389,145.714864,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213308,26213308
29:00.0,-16.902371,145.714869,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213309,26213309
30:05.0,-16.902353,145.714892,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213310,26213310
31:00.0,-16.902269,145.714875,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213311,26213311
32:00.0,-16.902296,145.71494,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213312,26213312
33:00.0,-16.902252,145.71491,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213313,26213313
34:00.0,-16.902267,145.714886,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213314,26213314
35:00.0,-16.902325,145.714926,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213315,26213315
36:00.0,-16.902313,145.714885,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213316,26213316
37:01.0,-16.902222,145.714902,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213317,26213317
38:01.0,-16.902205,145.714953,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213318,26213318
39:01.0,-16.902248,145.714871,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213319,26213319
40:01.0,-16.902148,145.714967,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213320,26213320
41:01.0,-16.902249,145.714841,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213321,26213321
42:01.0,-16.902299,145.714888,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213322,26213322
43:01.0,-16.902308,145.714929,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213323,26213323
44:01.0,-16.902265,145.714917,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213324,26213324
45:01.0,-16.902261,145.714894,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213325,26213325
46:01.0,-16.902228,145.714859,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213326,26213326
47:01.0,-16.902272,145.714883,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213327,26213327
48:01.0,-16.902279,145.71489,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213328,26213328
49:01.0,-16.902319,145.714936,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213329,26213329
50:01.0,-16.902329,145.714933,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213330,26213330
51:11.0,-16.902315,145.714936,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213331,26213331
52:01.0,-16.902345,145.714945,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213332,26213332
53:01.0,-16.902282,145.714866,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213333,26213333
54:01.0,-16.902321,145.714922,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213334,26213334
55:01.0,-16.902328,145.714952,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213335,26213335
56:01.0,-16.902324,145.714891,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213336,26213336
57:01.0,-16.902307,145.714844,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213337,26213337
58:01.0,-16.902326,145.714846,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213338,26213338
59:02.0,-16.902343,145.714822,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213339,26213339
00:01.0,-16.902334,145.7148,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213340,26213340
01:01.0,-16.902309,145.714819,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213341,26213341
02:02.0,-16.902382,145.714966,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213342,26213342
03:03.0,-16.9023,145.714968,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213343,26213343
04:10.0,-16.902301,145.714895,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213344,26213344
05:00.0,-16.9023,145.71503,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213345,26213345
06:20.0,-16.902262,145.71506,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213346,26213346
07:00.0,-16.90226,145.71504,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213347,26213347
08:00.0,-16.90223,145.71486,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213348,26213348
09:00.0,-16.902157,145.71487,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213349,26213349
10:04.0,-16.902285,145.71487,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213350,26213350
11:06.0,-16.902288,145.71487,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213351,26213351
12:01.0,-16.902306,145.71489,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213352,26213352
13:01.0,-16.902243,145.71486,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213353,26213353
14:07.0,-16.90226,145.71495,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213354,26213354
15:02.0,-16.902279,145.714971,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213355,26213355
16:02.0,-16.902281,145.714976,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213356,26213356
17:02.0,-16.902304,145.714985,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213357,26213357
18:02.0,-16.902303,145.714973,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213358,26213358
19:02.0,-16.902317,145.714975,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213359,26213359
20:12.0,-16.902346,145.71494,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213360,26213360
21:08.0,-16.902358,145.714933,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213361,26213361
22:13.0,-16.902373,145.714933,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213362,26213362
23:11.0,-16.902368,145.714931,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213363,26213363
24:03.0,-16.90229,145.714967,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213364,26213364
25:03.0,-16.902313,145.714897,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213365,26213365
26:13.0,-16.902365,145.714864,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213366,26213366
27:03.0,-16.902381,145.714859,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213367,26213367
28:03.0,-16.902402,145.71488,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213368,26213368
29:03.0,-16.902385,145.714884,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213369,26213369
30:03.0,-16.902325,145.714911,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213370,26213370
31:03.0,-16.902326,145.71502,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213371,26213371
32:03.0,-16.902353,145.715044,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213372,26213372
33:03.0,-16.90235,145.715035,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213373,26213373
34:03.0,-16.902348,145.715019,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213374,26213374
35:06.0,-16.902328,145.715,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213375,26213375
36:13.0,-16.902391,145.71506,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213376,26213376
37:01.0,-16.902336,145.71507,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213377,26213377
38:01.0,-16.902328,145.71507,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213378,26213378
39:01.0,-16.902306,145.7151,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213379,26213379
40:12.0,-16.902172,145.71507,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213380,26213380
41:00.0,-16.902273,145.71477,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213381,26213381
43:05.0,-16.902597,145.71461,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213383,26213383
44:00.0,-16.902355,145.71487,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213384,26213384
45:00.0,-16.902325,145.71497,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213385,26213385
46:07.0,-16.902342,145.715,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213386,26213386
47:27.0,-16.902359,145.715,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213387,26213387
48:02.0,-16.902401,145.715,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213388,26213388
49:07.0,-16.902353,145.71504,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213389,26213389
50:12.0,-16.90234,145.71503,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213390,26213390
51:02.0,-16.902395,145.71503,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213391,26213391
52:02.0,-16.90244,145.71503,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213392,26213392
53:07.0,-16.902452,145.71498,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213393,26213393
54:02.0,-16.902456,145.71495,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213394,26213394
55:07.0,-16.90237,145.714984,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213395,26213395
56:07.0,-16.902415,145.715075,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213396,26213396
57:02.0,-16.902373,145.715152,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213397,26213397
58:02.0,-16.902437,145.715121,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213398,26213398
59:02.0,-16.902453,145.715083,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213399,26213399
00:02.0,-16.90246,145.715023,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213400,26213400
01:02.0,-16.902479,145.715013,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213401,26213401
02:03.0,-16.902339,145.714996,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213402,26213402
03:04.0,-16.902242,145.715003,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213403,26213403
04:04.0,-16.902263,145.715055,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213404,26213404
05:04.0,-16.902294,145.715045,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213405,26213405
06:04.0,-16.902377,145.715116,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213406,26213406
07:09.0,-16.902407,145.715145,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213407,26213407
08:04.0,-16.90239,145.715124,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213408,26213408
09:03.0,-16.902357,145.715063,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213409,26213409
10:54.0,-16.90239,145.714834,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213411,26213410
11:04.0,-16.902477,145.714855,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213411,26213411
12:04.0,-16.902305,145.714863,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213412,26213412
13:09.0,-16.902314,145.714872,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213413,26213413
14:04.0,-16.90324,145.714352,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213414,26213414
15:04.0,-16.902137,145.710836,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213415,26213415
16:09.0,-16.901942,145.710865,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213416,26213416
17:04.0,-16.902034,145.710781,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213417,26213417
18:04.0,-16.901955,145.710723,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213418,26213418
19:04.0,-16.901941,145.710738,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213419,26213419
20:04.0,-16.90191,145.710744,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213420,26213420
21:04.0,-16.90192,145.710716,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213421,26213421
22:04.0,-16.901894,145.710735,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213422,26213422
23:11.0,-16.901874,145.710719,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213423,26213423
24:09.0,-16.901888,145.710697,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213424,26213424
25:02.0,-16.901886,145.710726,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213425,26213425
26:03.0,-16.901943,145.710714,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213426,26213426
27:03.0,-16.901917,145.710747,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213427,26213427
28:03.0,-16.901881,145.710691,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213428,26213428
29:03.0,-16.901934,145.71067,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213429,26213429
30:03.0,-16.901943,145.71059,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213430,26213430
31:03.0,-16.901947,145.7106,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213431,26213431
32:03.0,-16.901907,145.71065,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213432,26213432
33:05.0,-16.901913,145.71072,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213433,26213433
34:00.0,-16.90194,145.7107,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213434,26213434
35:00.0,-16.901897,145.710748,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213435,26213435
36:00.0,-16.901903,145.710759,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213436,26213436
37:00.0,-16.901957,145.710743,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213437,26213437
38:00.0,-16.901905,145.710739,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213438,26213438
39:00.0,-16.901889,145.710689,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213439,26213439
40:00.0,-16.901922,145.71059,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213440,26213440
41:00.0,-16.902029,145.710609,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213441,26213441
42:00.0,-16.902027,145.710567,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213442,26213442
43:00.0,-16.901966,145.710649,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213443,26213443
44:10.0,-16.901925,145.710744,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213444,26213444
45:02.0,-16.901945,145.71086,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213445,26213445
46:02.0,-16.901972,145.71086,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213446,26213446
47:02.0,-16.903257,145.71259,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213447,26213447
48:07.0,-16.90238,145.71489,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213448,26213448
49:02.0,-16.902508,145.71481,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213449,26213449
50:01.0,-16.902473,145.71487,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213450,26213450
51:01.0,-16.90232,145.71492,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213451,26213451
52:01.0,-16.902365,145.7149,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213452,26213452
53:01.0,-16.902336,145.71492,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213453,26213453
54:02.0,-16.902397,145.71492,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213454,26213454
55:02.0,-16.902395,145.714992,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213455,26213455
56:02.0,-16.902314,145.714874,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213456,26213456
57:02.0,-16.902306,145.714958,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213457,26213457
58:02.0,-16.902348,145.714803,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213458,26213458
59:02.0,-16.902401,145.714839,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213459,26213459
00:02.0,-16.902339,145.714826,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213460,26213460
01:02.0,-16.902352,145.714893,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213461,26213461
02:02.0,-16.902324,145.714945,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213462,26213462
03:02.0,-16.902312,145.714957,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213463,26213463
04:03.0,-16.902308,145.71487,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213464,26213464
05:06.0,-16.902327,145.7149,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213465,26213465
06:01.0,-16.902336,145.71497,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213466,26213466
07:01.0,-16.902363,145.71498,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213467,26213467
08:01.0,-16.902357,145.71489,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213468,26213468
09:02.0,-16.90237,145.71497,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213469,26213469
10:02.0,-16.902374,145.71494,274e8c7e-9088-40e4-b1ce-cd50331724b6,26213470,26213470
